"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:54:34,3688898","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\fr\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3691386","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\it\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3693720","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\ja\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3695441","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\ko\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3697816","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\ru\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3699500","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\zh-hans\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3701230","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\zh-hant\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3702612","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3703148","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 21-11-2016 16:10:56, ChangeTime: 21-11-2016 16:10:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3703374","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS",""
"20:54:34,3705270","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.XmlSerializers.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3706274","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3707566","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.dll","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 02-11-2016 02:04:44, ChangeTime: 21-11-2016 16:10:56, FileAttributes: A"
"20:54:34,3707875","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.dll","SUCCESS",""
"20:54:34,3711942","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3713418","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3715015","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3717126","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Dynamic.Runtime\4.3.0\ref\netstandard1.3\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3718689","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Dynamic.Runtime\4.3.0\ref\netstandard1.3\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3720566","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Dynamic.Runtime\4.3.0\ref\netstandard1.3\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3723443","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Dynamic.Runtime\4.3.0\ref\netstandard1.3\System.Linq.Expressions.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3725036","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Dynamic.Runtime\4.3.0\ref\netstandard1.3\System.Linq.Expressions.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3726958","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Dynamic.Runtime\4.3.0\ref\netstandard1.3\System.Linq.Expressions.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3731516","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Linq.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3733268","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Linq.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3734714","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Linq.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3737912","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization\4.3.0\ref\netstandard1.3\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3739569","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization\4.3.0\ref\netstandard1.3\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3741518","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization\4.3.0\ref\netstandard1.3\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3744640","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization.Extensions\4.3.0\ref\netstandard1.3\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3746404","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization.Extensions\4.3.0\ref\netstandard1.3\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3748635","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization.Extensions\4.3.0\ref\netstandard1.3\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3752090","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3754042","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3755583","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3757406","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization.Calendars\4.3.0\ref\netstandard1.3\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3759543","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization.Calendars\4.3.0\ref\netstandard1.3\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3761239","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Globalization.Calendars\4.3.0\ref\netstandard1.3\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3763115","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Process\4.3.0\ref\netstandard1.4\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3764758","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Process\4.3.0\ref\netstandard1.4\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3766483","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Process\4.3.0\ref\netstandard1.4\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3769130","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3771554","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3773397","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3775696","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3778094","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3780416","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3782206","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Tools\4.3.0\ref\netstandard1.0\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3783705","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Tools\4.3.0\ref\netstandard1.0\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3787235","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Tools\4.3.0\ref\netstandard1.0\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3792910","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Tracing\4.3.0\ref\netstandard1.5\System.Runtime.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3796996","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Tracing\4.3.0\ref\netstandard1.5\System.Runtime.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3800182","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Diagnostics.Tracing\4.3.0\ref\netstandard1.5\System.Runtime.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3805457","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Threading.Tasks.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3807964","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Threading.Tasks.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3809735","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Threading.Tasks.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3811684","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.Threading.Tasks.winmd","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3813322","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.Threading.Tasks.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3814870","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.Threading.Tasks.exe","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
